userId,movieId,similarity
31,7361,0.0431963530429052
31,2706,0.034441497594074
31,2599,0.0305840248893498
31,6898,0.0090595325220785
32,356,0.5885199413590247
32,58559,0.2355395269135583
32,1372,0.1193048316611947
32,7013,0.0697274468143418
32,61132,0.0348582730074336
33,1198,0.0009414753334759
33,10,0.0005324682365248
33,3949,0.0004312151173937
33,555,0.0003167983603473
33,5,0.0002867315008362
34,3408,0.0763612709833132
34,176,0.0746087659928025
34,207,0.0358509196903183
34,154,0.0351097323483291
34,7451,0.0332980981127379
35,1196,0.0202828904142434
35,2440,0.015440067625654
35,1580,0.0134940198790769
35,1080,0.0103289854538023
35,4896,0.008618317062567
36,1213,0.1042427550699615
36,1464,0.0788786138200003
36,3871,0.0559341415716294
36,3246,0.0412305540001465
36,1040,0.0311167730671457
37,4011,0.0019892327932352
37,196,0.0018041767419507
37,4287,0.0016870526150406
37,5217,0.0016203799811156
37,1874,0.0015557521339148
38,1,0.0283746590145937
38,592,0.022589629892739
38,6336,0.0160191010479368
38,60069,0.0106711165249842
38,5673,0.0057014243255989
39,648,0.1652396908768488
39,3996,0.1038616107497248
39,222,0.0487724006968858
39,138,0.0342443042733579
39,1947,0.0328106884884173
40,2768,0.0027560750687774
40,5626,0.002314271180922
40,2990,0.0014907920455883
40,869,0.0014221290269037
40,54001,0.001383070605653
41,595,0.0238589925890381
41,1136,0.0207103230000863
41,2918,0.0150133154448869
41,8754,0.0091340020006593
41,2699,0.0076221714853977
42,6920,0.0239695890535595
42,4979,0.0172607138635075
42,4103,0.0106917574848177
42,2172,0.0093653103520716
42,5733,0.0088170816347197
43,594,0.0204257629561843
43,73,0.0159052826563262
43,4025,0.0158716161649566
43,1912,0.0123734202718727
43,33679,0.0112158934661844
44,527,0.1021709251707227
44,1961,0.0651137482193466
44,3846,0.0331783892781776
44,5767,0.013482945204449
44,6125,0.0109174874860753
45,597,0.0647621530359361
45,6934,0.0279428662212252
45,5679,0.0186992744435952
45,8949,0.0131988261399201
45,3104,0.011602824106987
46,7891,0.0116506158862246
46,2194,0.0104959614159627
46,1250,0.0097925793946249
46,2418,0.0077330436231394
46,6869,0.0056547855067135
47,1320,0.1030641087147146
47,1249,0.0758933675971212
47,2085,0.0535807947207243
47,232,0.0447583982878712
47,3264,0.0325367065806542
48,4016,0.0303531595590317
48,60,0.028636326557122
48,92259,0.022471514603455
48,7256,0.0212461733283646
48,1831,0.0189117334231788
49,590,0.002481263631567
49,3665,0.0020113174754628
49,3361,0.0010108031300154
49,3256,0.0009126168274637
49,1391,0.000855650045153
50,260,0.5485213697736707
50,5176,0.2766405918181215
50,1080,0.1986385324753132
50,30749,0.0782853075842963
50,247,0.0729575214015003
51,2959,0.0587383927884862
51,758,0.0102379366311307
51,1965,0.0090251131650001
51,890,0.0087353855651083
51,6116,0.0079050986267356
52,858,0.0708674716696972
52,1183,0.0307057209656843
52,44191,0.0247171298371503
52,5816,0.022507917400959
52,4842,0.0161494922900776
53,2878,0.0054051734111027
53,3535,0.004014784470534
53,6381,0.0035783866479651
53,5254,0.0033134643006492
53,1832,0.0031925588485183
54,356,0.0186302917285681
54,104,0.0057791674945508
54,100,0.0034720034189199
54,1250,0.0029743303382605
54,6132,0.0025282892918556
55,364,0.0370896299840296
55,1617,0.0255666823427911
55,8772,0.0165524204659299
55,1927,0.0163112630756914
55,1544,0.0150733834443997
56,2841,0.0625835686721674
56,4208,0.0548108027875727
56,196,0.0416277502496066
56,1394,0.0308673155181034
56,1408,0.028007148702082
57,356,0.037521787219734
57,500,0.021288872355683
57,2040,0.0156986567782281
57,6711,0.0071668265230825
57,60,0.0061961818474087
58,6264,0.089435816767165
58,344,0.0684242515820892
58,337,0.0429452008814115
58,2291,0.0401451542268615
58,805,0.0400285876164221
59,208,0.0065181288484016
59,2081,0.0046080892816542
59,2407,0.0045664920883652
59,164,0.0038385974975814
59,3160,0.0032790343235445
60,296,0.0836859943257067
60,208,0.0386293107536586
60,2892,0.0296057366998318
60,8003,0.0225944074894397
60,596,0.0213884808188043
61,733,0.0225649962385534
61,653,0.0147806489377472
61,595,0.0138235588965879
61,158,0.0061766579176268
61,2475,0.0056892796532124
62,7705,0.2597989756144139
62,56367,0.039684302203709
62,319,0.0374452708192856
62,748,0.0323120089514412
62,1405,0.0304451452588156
63,590,0.0195751219107927
63,173,0.0156802364986633
63,919,0.0096142507810075
63,6934,0.0069392141886842
63,1608,0.0062540697683918
64,588,0.0144139351666341
64,6342,0.0046237973105066
64,7022,0.0045559255064363
64,265,0.0043397588833252
64,7254,0.0040967266066854
65,4796,0.0879213873336906
65,1196,0.041300118244825
65,1275,0.015128548554405
65,926,0.0147774951759135
65,1546,0.0065568683186544
66,6212,0.0073924642694673
66,5679,0.0043897362572477
66,1644,0.0039173023876965
66,2724,0.0034870558265733
66,7373,0.0030521216796292
67,5626,0.0086392917038039
67,1219,0.0074114839751085
67,16,0.0065473082275875
67,8709,0.0064715575341775
67,2121,0.005338998553813
68,1222,0.0063633950871845
68,1599,0.0022862496278149
68,64957,0.0022709516123573
68,1226,0.0020981507340443
68,3832,0.0018928731761761
69,356,0.047281325549638
69,1527,0.0180686820793033
69,1380,0.0106023077656211
69,8912,0.0094631508543383
69,2481,0.0087856909833315
70,377,0.0950723396420968
70,36,0.0477191846772306
70,428,0.0241742135046595
70,8654,0.0209051238006799
70,1019,0.0141889910681305
71,318,0.0646993115551564
71,248,0.0173830566008089
71,1252,0.0121032380830991
71,6887,0.0113357109165192
71,4702,0.0101731727333596
72,3578,0.0246475157487819
72,587,0.0187055812488955
72,2231,0.0102108593624305
72,4014,0.0075735112811185
72,515,0.0075463071237008
73,4226,0.0760361484995605
73,51255,0.0194708857600653
73,1371,0.0152972692121582
73,4239,0.0148968144481408
73,531,0.0133844555135979
74,2294,0.0339311862656277
74,5747,0.0299047377452425
74,2617,0.0087079605988217
74,6625,0.0045480407905694
74,3624,0.0044952897151401
75,4106,0.0155831874299929
75,8860,0.0088907277447815
75,3527,0.006616590021263
75,3911,0.0063309014975145
75,180,0.005943878206379
76,2115,0.0145998512456081
76,4011,0.0133905382802483
76,783,0.0107088714292122
76,1199,0.0100778462840303
76,3144,0.009441302062069
77,1258,0.0020368719935913
77,750,0.002021604908244
77,1375,0.0009001994680897
77,3072,0.0008320815605826
77,379,0.0007889305714217
78,1198,0.0090744394850886
78,5445,0.0072228845906627
78,1185,0.0055457997493726
78,1047,0.0042129157005458
78,923,0.0032819702351715
79,3448,0.0252929568049811
79,5767,0.021124242541976
79,3916,0.0192314633422477
79,8189,0.0170889988083952
79,4941,0.0169568605524723
80,6264,0.0053167077909075
80,111,0.0033452045608026
80,88,0.0012967118329078
80,1921,0.0012506468652622
80,1955,0.0009390892052239
81,34,0.1124588757367593
81,6376,0.030969322482012
81,1912,0.0306139312923676
81,3503,0.0199052230907576
81,933,0.019646906613758
82,47,0.0233834968021625
82,6852,0.0079876024004398
82,2158,0.0070316045918453
82,2289,0.0058422591215972
82,2318,0.0053645889705967
83,708,0.0078052325919997
83,762,0.0054733830392962
83,8589,0.0035781407226247
83,30793,0.0032346363967648
83,4702,0.0030374670053137
84,84,0.0279698353861684
84,457,0.0224334487208691
84,1695,0.0139680376704101
84,1757,0.0094673069271315
84,4330,0.0092827956103413
85,1580,0.0151188489749906
85,1183,0.0106950531595812
85,1304,0.0071735830296759
85,1285,0.0054550019316858
85,4664,0.0034669822424046
86,4890,0.0087248912333661
86,6863,0.0075249136334605
86,5903,0.007516471394607
86,431,0.0072086057769814
86,1084,0.0066589208675597
87,1247,0.0032803074798794
87,1027,0.0029458295150769
87,348,0.0018233782755036
87,867,0.0017663999250025
87,3969,0.0012945172297886
88,5481,0.0161501241231548
88,122886,0.0151555623140887
88,5310,0.0127861859655983
88,6337,0.0118655169508013
88,4352,0.0117585575401132
89,648,0.022491357747739
89,1275,0.0096080882506679
89,8874,0.006998173141365
89,5598,0.0064739293740309
89,5299,0.0051229634627028
90,1291,0.0186282596068245
90,3671,0.00546219516059
90,3621,0.0028001833112456
90,3494,0.0024867542507621
90,2375,0.0020292801675946
91,7361,0.0011983344750282
91,474,0.0006737200252741
91,54286,0.0006553582035278
91,8714,0.0006293304551603
91,6742,0.0005314221021823
92,3147,0.0078079040114757
92,3839,0.0029191773299767
92,3317,0.0023132334727439
92,5960,0.0016694630631107
92,103249,0.001417419548041
93,3298,0.0091901172703
93,431,0.0053923113585816
93,362,0.0051197332599935
93,1358,0.0048646748913829
93,378,0.0042626271822024
94,4959,0.0098411710616632
94,1179,0.0073484183005263
94,2671,0.0072194942434929
94,2005,0.0067238578740572
94,348,0.0060666851172395
95,1682,0.1035351525753545
95,4011,0.0725059026353503
95,1407,0.0698185215948335
95,49272,0.0572523499402485
95,4186,0.0487261041586946
96,79132,0.0021899645995797
96,7051,0.0017350776842438
96,2683,0.0016605654419012
96,2307,0.0011963333105437
96,2640,0.0011879584468416
97,1265,0.0148271153568302
97,923,0.0080129008403373
97,3021,0.0070074668175778
97,2867,0.006303127378453
97,2019,0.0053298977612348
98,1610,0.0011468071822163
98,2021,0.0008378014027628
98,552,0.0007648154158691
98,6232,0.000621570291571
98,1253,0.0005824789881193
99,780,0.0253902383063747
99,1240,0.0179325561754521
99,3,0.0086000025703826
99,109487,0.0082305281544312
99,2956,0.0067275787281858
100,376,0.0444548484005907
100,2001,0.0248291305219458
100,5253,0.0243349618874612
100,6202,0.0233669801575069
100,2064,0.0188530510925057
101,48516,0.0152169683365337
101,1263,0.0137091921469017
101,1991,0.0120198469586533
101,485,0.0112501253160156
101,572,0.0088640886508793
102,2987,0.0065888811173254
102,596,0.0050035859866209
102,6205,0.0035237674889203
102,2087,0.0030837644153894
102,3360,0.0025794856704484
103,1265,0.0212573179048804
103,540,0.0168273984430308
103,458,0.0081459881275426
103,743,0.0054761496133919
103,1884,0.0054550674747985
104,8847,0.0482849395959678
104,3448,0.037330143470268
104,6696,0.0316246705566217
104,3006,0.0265421587049812
104,2427,0.0243008333656622
105,4203,0.0391018187703107
105,494,0.0263054019906434
105,1690,0.0214270640298928
105,3144,0.0210394465507048
105,6916,0.0172019257463106
106,2959,0.0023486189962503
106,316,0.0014375806832886
106,2706,0.0010946249798602
106,904,0.0009826356600872
106,3144,0.0007863637469095
107,1,0.0920291472127884
107,8961,0.0315212234914484
107,743,0.0194311953390477
107,799,0.0144078403676453
107,2968,0.0117222501767868
108,332,0.001874747861232
108,6696,0.0013132972957145
108,2947,0.0011638706868048
108,2289,0.0011446413336926
108,6380,0.0010905830906345
109,457,0.0006982485398383
109,327,0.000182026264921
109,4748,0.000175403613232
109,1831,0.0001652031878855
109,3683,0.0001209538380166
110,3623,0.1567242563339003
110,1320,0.1218089931982289
110,6681,0.1172596962031861
110,5956,0.0919811488676622
110,88125,0.088692419616581
111,457,0.2244672655053367
111,2745,0.1061893783746339
111,8194,0.0365026348505735
111,85414,0.0322002154681069
111,38038,0.0198558634136961
112,2040,0.0557047245296831
112,376,0.0497585467598589
112,1608,0.0260323523886237
112,1302,0.020950235766104
112,1186,0.019049784536779
113,593,0.0134586387380356
113,48780,0.0027029542279161
113,6681,0.0025549978961527
113,2205,0.0022683589896315
113,5902,0.002268268005301
114,2,0.02065305244412
114,2710,0.0167326063499769
114,509,0.0142766534419098
114,2167,0.0112995833550862
114,7373,0.0073424083931465
115,1682,0.0016338935844185
115,1479,0.0005484010326293
115,538,0.0003983045762666
115,748,0.0003705079933961
115,40629,0.0002655957652986
116,6884,0.006109900348402
116,73,0.0027297489493536
116,7782,0.0026713224626577
116,168,0.0023159560624847
116,4019,0.0016475313387474
117,4027,0.0235114270046483
117,2745,0.0099920877972914
117,141,0.0094419097879568
117,1148,0.0058848814205517
117,4685,0.0047528822232344
118,3846,0.0036206181003706
118,54286,0.0027111125273196
118,6859,0.0026343001621804
118,2580,0.0016761270046291
118,1175,0.0016123311436759
119,8913,0.0357949748596511
119,440,0.0144931381305919
119,1282,0.0115931839496598
119,2572,0.0113781362193871
119,6887,0.0103152464582536
120,1097,0.0021650092403674
120,1653,0.0013520048574329
120,1199,0.0009962676111057
120,68237,0.0006076196731
120,1619,0.0005788378461627
121,1513,0.0084519756671106
121,256,0.0038282414454744
121,4239,0.0026111064924519
121,2687,0.0020219234152661
121,5048,0.001870559789834
122,780,0.0339068351815614
122,1923,0.0149654631041659
122,33794,0.0144560515850825
122,4798,0.0081503039334821
122,3418,0.0070256880712602
123,608,0.0198914201201805
123,214,0.0110051657286507
123,2396,0.0089532497346195
123,1201,0.0053296756956948
123,348,0.0044667983493663
124,150,0.0036370682375601
124,648,0.0026177464083685
124,3793,0.0016791416826828
124,585,0.0010070441036599
124,3911,0.0010060727393735
125,356,0.0362727260803978
125,539,0.0144494900420158
125,6539,0.0128669476194624
125,778,0.0126215045078278
125,529,0.0072194360154127
126,2294,0.0154699029182124
126,2268,0.0032361125342573
126,785,0.0025725296554982
126,6742,0.0025186782397596
126,3267,0.0015336921352348
127,153,0.0016902828903912
127,8372,0.0008997840010727
127,2749,0.0008611484256061
127,760,0.0005149076043986
127,5407,0.000432879090513
128,63082,0.0034731812670539
128,6742,0.0029996896993475
128,70286,0.0028946189333522
128,236,0.0025408330511046
128,2529,0.0023795137955597
129,7051,0.0014050744928884
129,2324,0.0011158461300892
129,1645,0.0008257930775237
129,2054,0.0007396755151039
129,2890,0.0007058196109244
130,1610,0.004071828253135
130,1086,0.0030925077026976
130,45722,0.0027532970363836
130,1846,0.001866905643821
130,276,0.0012868658450213
131,593,0.0051666348253342
131,1136,0.0020814781651781
131,2115,0.0012670649775562
131,1562,0.0008244258196359
131,1215,0.0007804549073158
132,1213,0.0198824656229873
132,7207,0.009433267035127
132,431,0.0094322202798793
132,6696,0.0092465525772952
132,2006,0.0089422101014351
133,733,0.0011932952224563
133,1364,0.0009655811671064
133,3934,0.0006101039905484
133,903,0.0005908388027739
133,6373,0.0005045365057395
134,1035,0.0812329056215127
134,594,0.0623729100788698
134,1132,0.0490031575445397
134,7014,0.0455577528514139
134,402,0.0438478616509993
135,1197,0.0525082326075425
135,4963,0.0320838458083525
135,551,0.0264213459069203
135,1485,0.0258794422334639
135,4262,0.014196912871133
136,5418,0.0058311705879579
136,1180,0.0028203762302111
136,6859,0.0026584670546397
136,8993,0.0026040924314046
136,6696,0.001712730439842
137,6956,0.0044927011916898
137,22,0.0042707203466919
137,2288,0.0041499003535869
137,616,0.0038297308498466
137,8132,0.0037370871561178
138,1240,0.0487777529613545
138,141,0.0297357243371969
138,1625,0.0226045459776818
138,4179,0.0183620082734188
138,5098,0.0158431092131195
139,1,0.0026715411558625
139,277,0.0008694121922712
139,2890,0.0005467985509219
139,6815,0.0003886429068052
139,1033,0.0003120752705261
140,7705,0.0626346927165202
140,588,0.0323332114787736
140,4048,0.0134540771933798
140,3871,0.011343843279734
140,355,0.0096146933850298
141,780,0.3204035687673447
141,2683,0.0753132805056343
141,8913,0.0696446055002112
141,6839,0.0313634673874311
141,2881,0.0290807731723229
142,527,0.0007484870944267
142,2918,0.0003101706658754
142,5989,0.0002513198759792
142,405,0.0001552982877247
142,1672,0.0001086723470989
143,292,0.0029206334862542
143,7766,0.0021609029667729
143,5648,0.0020622231698331
143,6956,0.0013393984683492
143,8612,0.0012898846617804
144,2396,0.0157266237871371
144,3970,0.0128651814019485
144,72998,0.0115007979779446
144,112,0.0092217584485674
144,2076,0.00830458643618
145,318,0.1622267548955368
145,4748,0.0197494399466182
145,7251,0.0172951239928418
145,3878,0.0144220811020391
145,3507,0.0135343056585951
146,608,0.0038666460777479
146,21,0.00206534515742
146,48780,0.0014698024256713
146,1302,0.001314121999783
146,1252,0.0011924016399758
147,458,0.0264494790136813
147,6312,0.0240791261491279
147,899,0.0176431273332721
147,3108,0.0125509392391569
147,6889,0.0115827295497461
148,1191,0.0057090406798605
148,1732,0.0047730666075484
148,5669,0.002405747023109
148,7256,0.0020277759629116
148,2620,0.00197374718971
149,5502,0.005965400918886
149,81,0.0055459509220584
149,5816,0.0038927352045485
149,3176,0.0031617634788625
149,535,0.0029333446680006
150,2571,0.5735686534064244
150,3996,0.1859803571703215
150,62,0.1833202746462964
150,8665,0.1272777028695969
150,1391,0.1245675130921439
151,1136,0.0668952731016091
151,474,0.053130709786388
151,4018,0.0223686344966125
151,8622,0.0202717688597094
151,3005,0.0173381986483355
152,590,0.0091258465305357
152,1994,0.0025837740294239
152,1339,0.0022137468586996
152,4643,0.0021983911994349
152,69757,0.0017127429546827
153,2536,0.0309984671990756
153,2944,0.030280249057835
153,2108,0.0292723474858544
153,366,0.0237122675912553
153,2672,0.0161329529234559
154,1197,0.0419152555816876
154,1923,0.0267103147459229
154,265,0.0197557201492408
154,5673,0.0123892569380988
154,3686,0.0078869820533427
155,1136,0.0103155724921047
155,4215,0.0052633877357673
155,162,0.0046691658118716
155,3943,0.0031565075078744
155,8581,0.0025593910235653
156,150,0.01701438265343
156,815,0.0078857893010571
156,2174,0.0065024291271139
156,4637,0.0060699031608833
156,79,0.0056855782607821
157,4306,0.0165075552743341
157,2768,0.0094506686205914
157,3081,0.0093414628756991
157,2424,0.0056120504437181
157,5679,0.0049642015560772
158,235,0.1082612198738031
158,648,0.0831804220775285
158,104,0.0409463903964266
158,1263,0.0317824216648438
158,8946,0.0294712979747906
159,1193,0.0129180954559796
159,1120,0.0086929502930273
159,2158,0.0059127892529406
159,2984,0.0049490512242618
159,2749,0.0045813308586254
160,296,0.2867499604552006
160,748,0.0265703293008163
160,519,0.0245190797476558
160,1614,0.0244052381797564
160,5348,0.0242563651352018
161,610,0.0386411358004606
161,2005,0.0365737900695753
161,48774,0.0348695134396432
161,1267,0.0286562218460655
161,308,0.026254329716177
162,3081,0.0171723913145568
162,1059,0.0161488319986173
162,485,0.0146334818882921
162,3175,0.0121240032783233
162,1479,0.0089687141094608
163,2858,0.1235624171763568
163,3631,0.0822556294658212
163,6365,0.0553633526701686
163,1396,0.0427509806997544
163,2245,0.0172812906260411
164,2025,0.0702489971124792
164,3949,0.0300519551587425
164,2706,0.0213569485641956
164,7444,0.0169547998218794
164,227,0.0068866265948672
165,316,0.3266666586562206
165,2440,0.1785097964739455
165,1193,0.162477768804222
165,5159,0.1006028269924949
165,5598,0.0764288884303837
166,260,0.0109733419190748
166,1200,0.0059600802473925
166,58559,0.0058066720439026
166,3623,0.0033144388241787
166,5902,0.0024497141376979
167,7766,0.000343126169411
167,3033,0.0002896261066186
167,8654,0.0002617429909755
167,2023,0.000255469680838
167,1124,0.0002145513868253
168,1089,0.0924996293780267
168,1047,0.0245657636484057
168,3105,0.0230073650451232
168,7013,0.020403508551674
168,3174,0.0146565898769289
169,1586,0.0072436129232575
169,181,0.0050480833542574
169,741,0.0042118889407847
169,3683,0.0034871934104439
169,1589,0.0034617300352748
170,1270,0.0581725947278719
170,1246,0.0299265868899045
170,1090,0.0191181920443181
170,5459,0.0172858956574834
170,5903,0.0151452131487477
171,21,0.0071928673909177
171,5218,0.0041344764235709
171,1262,0.0028170639685617
171,314,0.0026860969576594
171,3238,0.0026763907928681
172,919,0.0457258809308824
172,1225,0.0444177201645667
172,2084,0.0209666708760337
172,2761,0.0195789125467549
172,60,0.0183462057764545
173,2205,0.1020784396578409
173,2020,0.0956523543146222
173,1092,0.0720300566324768
173,2109,0.0625218438682736
173,6170,0.0607402536166477
174,339,0.0364591607811256
174,2975,0.0179214383285359
174,1440,0.0140783182772155
174,785,0.0082398055120549
174,911,0.0074464779203531
175,593,0.0636230926812752
175,2599,0.0155362059793376
175,1117,0.0140651939415029
175,2021,0.0105332272461943
175,3555,0.0065177640329089
176,7224,0.1119870530110405
176,465,0.0440396719454376
176,1374,0.0395391716315238
176,458,0.0355526636304608
176,5673,0.0256324129473776
177,296,0.0337416230093772
177,1527,0.0117255521241328
177,1523,0.0077983716754028
177,2724,0.0034927711761642
177,30749,0.0034352689658817
178,2150,0.0103057620834215
178,2655,0.0021584401121577
178,1876,0.0017221739377801
178,6537,0.0016069839284828
178,338,0.0014311995597494
179,1214,0.0087791702232663
179,3970,0.0064183207495556
179,17,0.0063510574512873
179,5719,0.0035747297336317
179,1333,0.0031210814818868
180,4027,0.1119406244640627
180,35836,0.0229560653086439
180,2968,0.0179598797867521
180,6695,0.0171317548894742
180,3791,0.0162960397860756
181,165,0.0254447738092354
181,601,0.0153876582304657
181,2396,0.010861158684013
181,22,0.0080213649258663
181,3246,0.0072698441286902
182,500,0.0048432534472596
182,1101,0.0030681633370664
182,145,0.002393124937143
182,428,0.0017759000265103
182,502,0.0012925666006026
183,34,0.0235516227786462
183,1208,0.0181786050714489
183,5902,0.0107892231988476
183,6205,0.0103892490211416
183,355,0.0097788920006942
184,4226,0.0051121656463239
184,1387,0.0028730132778532
184,2947,0.0014090586063273
184,8194,0.0012444720006017
184,8361,0.0011493357570267
185,231,0.1989295340659166
185,5989,0.0812082626123808
185,3882,0.0549616582506099
185,1500,0.0480684613190395
185,33004,0.0287841626989573
186,5445,0.0651147298326457
186,4223,0.0242144124842981
186,1552,0.0237854531283598
186,3868,0.0123862777848037
186,1636,0.0105274100526351
187,2997,0.0207641793208196
187,6789,0.0149366942436166
187,552,0.0085373825663409
187,89745,0.0082384391051603
187,3685,0.0080338132971341
188,471,0.008078828374167
188,2396,0.0078620409086554
188,104,0.007758909857001
188,1183,0.0057988121235425
188,40815,0.0052268109861169
189,8853,0.0024702670281438
189,1377,0.0020306907912938
189,327,0.0018501530579595
189,1211,0.0013966935690049
189,6345,0.0013958950102649
190,50,0.0144643913152848
190,235,0.0131643314220893
190,3631,0.0082569658779882
190,586,0.007808906170326
190,10,0.0074556760208124
191,4027,0.0186600364890881
191,1270,0.0135856290378403
191,1552,0.0043717669367785
191,115713,0.0028737653149985
191,34162,0.0026654461360189
192,7932,0.0022789790931222
192,2205,0.0007966535824115
192,3176,0.0005737680187451
192,112,0.0005118245248538
192,2420,0.0004391349502031
193,1721,0.0384525337440814
193,543,0.018646802505218
193,2915,0.0104654537594544
193,88125,0.0103795345437035
193,5582,0.0095939103139845
194,36,0.0287070633099328
194,3144,0.0105428372440509
194,80463,0.0075233348573065
194,419,0.0056814094910921
194,44199,0.0053896425943877
195,5574,0.0112695026771424
195,1059,0.010221600494519
195,1440,0.0082392720426417
195,1077,0.0068303475702646
195,52,0.0064353501563635
196,3871,0.0487298862896174
196,2159,0.0458147248784565
196,44,0.0452358095444853
196,1302,0.0363937273118116
196,1051,0.0301685733411854
197,380,0.0039918784219852
197,1265,0.0036428214846552
197,6631,0.0018763954368233
197,54286,0.0015783373676302
197,2302,0.0012566374174682
198,608,0.0607014120309966
198,1136,0.0433214001473379
198,6,0.0408496251164719
198,1391,0.0252196667200892
198,186,0.0184895668698297
199,474,0.0038019250298468
199,1777,0.0034604358843971
199,1500,0.0033978704886273
199,4014,0.0033245955301562
199,1771,0.0026924124873014
200,1200,0.0036808839803802
200,7293,0.0021387411608603
200,116797,0.0012121887491376
200,71,0.0011068705424831
200,2023,0.0009559639056117
201,588,0.0036066306516885
201,4886,0.002404535548796
201,1221,0.0020754763086052
201,4372,0.0015568511506501
201,6709,0.0009758531325843
202,595,0.0043030474436013
202,2037,0.0011207414819956
202,3504,0.0010742525446367
202,3814,0.0009381461234639
202,7156,0.0008439021903923
203,1185,0.0272272750969166
203,337,0.0248069626083946
203,4833,0.0246699953085985
203,48,0.0222516710892166
203,432,0.0182206045901353
204,7153,0.0538480251530187
204,4833,0.03479762466048
204,1370,0.022046056523401
204,1953,0.0136293759296751
204,1276,0.0132053717026141
205,2628,0.0058358525498982
205,196,0.0039558638747886
205,319,0.003294754965673
205,1396,0.0031676771326062
205,1199,0.0029346945896172
